"112年10月24日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
="047202","華航元大2C購03","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","19.40",
="047203","長榮航元大2C購05","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","27.70",
="047204","長榮航元大31購07","0","0","0","--","--","--","--"," ","0.00","0.07","499","0.08","10","27.70",
="047205","長榮航元大32購03","100,000","1","6,000","0.06","0.06","0.06","0.06"," ","0.00","0.06","499","0.07","10","27.70",
="047206","漢翔元大31購05","10,000","5","3,100","0.29","0.33","0.29","0.33","+","0.08","0.33","499","0.34","12","50.10",
="047207","王品元大2C購02","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","10","236.00",
="047208","奇鋐元大31購07","83,000","10","419,760","4.33","5.35","4.24","5.35","+","1.05","5.30","200","5.35","10","318.00",
="047209","零壹元大2C購02","0","0","0","--","--","--","--"," ","0.00","0.02","499","0.12","10","61.40",
="047210","緯創元大2C購23","0","0","0","--","--","--","--"," ","0.00","4.62","200","4.72","10","96.20",
="047211","緯創元大31購15","0","0","0","--","--","--","--"," ","0.00","6.05","150","6.10","10","96.20",
="047212","晶睿元大2C購01","0","0","0","--","--","--","--"," ","0.00","0.02","499","0.12","10","134.50",
="047213","華擎元大2C購01","2,000","1","2,660","1.33","1.33","1.33","1.33","X","0.00","1.44","499","1.49","10","191.50",
="047214","乙盛元大2C購02","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","10","58.40",
="047215","亞翔元大2C購01","0","0","0","--","--","--","--"," ","0.00","6.40","153","--","0","129.00",
="047216","同欣電元大2C購03","18,000","1","6,300","0.35","0.35","0.35","0.35","-","0.15","0.32","25","0.34","10","149.50",
="047217","愛普元大31購02","10,000","1","10,200","1.02","1.02","1.02","1.02","-","0.13","1.10","499","1.11","10","368.50",
="047218","洋基元大2C購02","0","0","0","--","--","--","--"," ","0.00","1.69","400","1.79","10","266.00",
="047219","臺股指元大2C購58","340,000","1","6,800","0.02","0.02","0.02","0.02","X","0.00","0.03","499","0.13","10","0.00",
="047220","臺股指元大2C購59","33,000","6","4,170","0.13","0.14","0.10","0.14","-","0.01","0.15","499","0.16","499","0.00",
="047221","臺股指元大2C購60","0","0","0","--","--","--","--"," ","0.00","0.32","499","0.33","499","0.00",
="047222","臺股指元大2C購61","0","0","0","--","--","--","--"," ","0.00","0.77","499","0.78","499","0.00",
="047223","臺股指元大31購56","0","0","0","--","--","--","--"," ","0.00","0.13","499","0.14","499","0.00",
="047224","臺股指元大31購57","0","0","0","--","--","--","--"," ","0.00","0.33","499","0.34","499","0.00",
="047225","臺股指元大31購58","0","0","0","--","--","--","--"," ","0.00","0.52","499","0.53","499","0.00",
="047226","臺股指元大31購59","2,000","1","1,360","0.68","0.68","0.68","0.68","-","0.11","0.78","499","0.79","499","0.00",
="047227","聯電法興2C購01","0","0","0","--","--","--","--"," ","0.00","0.10","10","0.16","10","0.00",
="047228","鴻海法興2C購01","0","0","0","--","--","--","--"," ","0.00","0.02","10","0.11","10","0.00",
="047229","台積電法興2C購01","0","0","0","--","--","--","--"," ","0.00","0.09","10","0.17","10","0.00",
="047230","聯發科法興2C購01","443,000","4","318,540","0.73","0.78","0.69","0.78","-","0.12","0.81","10","0.83","10","0.00",
="047231","華航法興2C購01","0","0","0","--","--","--","--"," ","0.00","0.03","150","0.12","10","0.00",
="047232","長榮航法興2C購01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","0.00",
="047233","富邦金法興2C購01","0","0","0","--","--","--","--"," ","0.00","0.15","10","0.22","10","0.00",
="047234","大立光法興2C購01","0","0","0","--","--","--","--"," ","0.00","0.02","10","0.11","10","0.00",
="047235","美時兆豐33購02","0","0","0","--","--","--","--"," ","0.00","0.12","10","0.13","10","230.00",
="047236","長榮航兆豐33購01","0","0","0","--","--","--","--"," ","0.00","0.08","10","0.09","10","27.70",
="047237","長榮航兆豐34購01","0","0","0","--","--","--","--"," ","0.00","0.03","10","0.04","10","27.70",
="047238","神基兆豐35購01","104,000","3","113,440","1.04","1.10","1.04","1.10","+","0.14","1.11","10","1.12","10","75.10",
="047239","晶豪科兆豐35購01","491,000","29","533,660","1.18","1.18","0.99","1.07","-","0.03","1.05","10","1.06","10","92.80",
="047240","智原兆豐34購01","0","0","0","--","--","--","--"," ","0.00","7.50","10","7.55","10","339.50",
="047241","洋基兆豐32購01","14,000","5","23,460","1.71","1.71","1.62","1.69","-","0.34","1.68","10","1.69","10","266.00",
="047242","力智兆豐31購01","0","0","0","--","--","--","--"," ","0.00","0.09","10","0.10","10","237.50",
="047243","南電兆豐35購01","0","0","0","--","--","--","--"," ","0.00","0.28","10","0.29","10","238.00",
="047244","巨大兆豐32購01","0","0","0","--","--","--","--"," ","0.00","0.13","10","0.14","10","170.50",
="047245","世紀鋼兆豐35購01","0","0","0","--","--","--","--"," ","0.00","4.14","10","4.15","10","172.00",
="047246","元債2X統一34購01","0","0","0","--","--","--","--"," ","0.00","0.08","10","0.09","10","7.48",
="047247","SGBR2X統一32購03","0","0","0","--","--","--","--"," ","0.00","1.45","10","1.46","10","18.18",
="047248","SGBR2X統一32購04","0","0","0","--","--","--","--"," ","0.00","1.58","10","1.63","10","18.18",
="047249","SGBR2X統一35購02","0","0","0","--","--","--","--"," ","0.00","1.74","50","1.83","10","18.18",
="04724U","台灣50國泰2B售03","0","0","0","--","--","--","--"," ","0.00","--","0","0.02","57","0.00",
="047250","華新統一32購04","75,000","2","1,500","0.02","0.02","0.02","0.02"," ","0.00","0.01","1,253","0.02","10","35.05",
="047251","美時統一36購01","40,000","1","2,800","0.07","0.07","0.07","0.07","X","0.00","0.08","10","0.09","10","230.00",
="047252","新光鋼統一35購01","0","0","0","--","--","--","--"," ","0.00","0.36","10","0.37","10","46.15",
="047253","川湖統一35購01","0","0","0","--","--","--","--"," ","0.00","--","0","3.60","2","795.00",
="047254","鴻海統一36購01","1,169,000","8","306,140","0.27","0.27","0.26","0.26","-","0.03","0.25","5","0.26","50","98.30",
="047255","鴻海統一36購02","99,000","2","30,690","0.31","0.31","0.31","0.31","-","0.04","0.29","20","0.30","10","98.30",
="047256","鴻海統一3C購01","291,000","8","129,730","0.45","0.45","0.44","0.45","-","0.03","0.44","10","0.45","10","98.30",
="047257","國巨統一2C購07","0","0","0","--","--","--","--"," ","0.00","0.34","10","0.35","10","525.00",
="047258","廣宇統一35購01","20,000","1","4,000","0.20","0.20","0.20","0.20","-","0.01","0.20","10","0.21","10","34.90",
="047259","台積電統一2C購06","0","0","0","--","--","--","--"," ","0.00","0.09","10","0.10","10","544.00",
="047260","台積電統一2C購07","0","0","0","--","--","--","--"," ","0.00","0.06","10","0.07","10","544.00",
="047261","台積電統一2C購08","0","0","0","--","--","--","--"," ","0.00","0.17","10","0.18","10","544.00",
="047262","精英統一35購01","0","0","0","--","--","--","--"," ","0.00","0.20","10","0.21","10","26.80",
="047263","金像電統一35購03","224,000","10","229,760","0.99","1.07","0.99","1.07","+","0.04","1.07","10","1.08","10","201.50",
="047264","漢唐統一31購02","0","0","0","--","--","--","--"," ","0.00","0.57","10","0.59","10","238.00",
="047265","新光金統一33購01","0","0","0","--","--","--","--"," ","0.00","0.36","10","0.37","10","8.87",
="047266","晶豪科統一36購01","2,000","1","940","0.47","0.47","0.47","0.47","-","0.01","0.47","10","0.48","10","92.80",
="047267","聯詠統一32購01","21,000","2","11,230","0.53","0.54","0.53","0.54","-","0.01","0.53","10","0.54","10","429.50",
="047268","智原統一34購03","0","0","0","--","--","--","--"," ","0.00","3.27","10","3.37","10","339.50",
="047269","欣興統一34購02","161,000","9","35,470","0.23","0.23","0.21","0.23","-","0.03","0.22","10","0.28","15","157.00",
="04726U","健策元富2C售02","0","0","0","--","--","--","--"," ","0.00","0.08","50","0.10","10","0.00",
="047270","晶技統一34購01","73,000","4","54,070","0.74","0.75","0.74","0.75","+","0.02","0.76","10","0.77","10","99.40",
="047271","緯創統一34購05","0","0","0","--","--","--","--"," ","0.00","1.63","10","1.73","10","96.20",
="047272","大眾控統一33購03","0","0","0","--","--","--","--"," ","0.00","0.46","10","0.47","10","69.90",
="047273","日月光統一36購01","152,000","10","85,030","0.58","0.58","0.55","0.56","-","0.07","0.57","10","0.58","12","114.00",
="047274","晶碩統一34購01","48,000","3","24,100","0.52","0.52","0.50","0.50","-","0.06","0.50","10","0.51","10","386.00",
="047275","晶心科統一34購01","500,000","18","89,990","0.18","0.18","0.17","0.17","X","0.00","0.16","10","0.17","10","388.50",
="047276","勤誠統一34購06","0","0","0","--","--","--","--"," ","0.00","2.66","10","2.67","10","188.00",
="047277","A50正2元富2C購02","36,000","7","17,190","0.50","0.54","0.47","0.52","-","0.08","0.49","25","0.50","25","21.59",
="047278","南亞科元富2C購03","8,000","1","2,480","0.31","0.31","0.31","0.31","X","0.00","0.30","25","0.31","25","67.80",
="047279","川湖麥證2C購01","0","0","0","--","--","--","--"," ","0.00","11.20","10","--","0","0.00",
="047280","國巨麥證2C購02","0","0","0","--","--","--","--"," ","0.00","0.24","10","0.34","10","0.00",
="047281","國巨麥證2C購03","0","0","0","--","--","--","--"," ","0.00","0.17","10","0.27","10","0.00",
="047282","精英麥證2C購01","0","0","0","--","--","--","--"," ","0.00","0.04","10","0.14","10","0.00",
="047283","建準麥證2C購02","0","0","0","--","--","--","--"," ","0.00","0.32","10","0.42","10","0.00",
="047284","華航麥證2C購01","0","0","0","--","--","--","--"," ","0.00","0.01","10","0.11","10","0.00",
="047285","正文麥證31購01","0","0","0","--","--","--","--"," ","0.00","0.16","10","1.40","10","0.00",
="047286","愛普麥證2C購01","2,000","2","1,140","0.59","0.59","0.55","0.55","X","0.00","0.47","10","0.57","10","0.00",
="047287","元金反富邦32購01","0","0","0","--","--","--","--"," ","0.00","0.32","10","0.33","10","12.32",
="047288","美時富邦35購01","421,000","4","65,610","0.15","0.19","0.15","0.19","X","0.00","0.18","10","0.19","10","230.00",
="047289","台達電富邦2C購01","0","0","0","--","--","--","--"," ","0.00","0.22","10","0.23","10","308.00",
="047290","慧洋富邦32購01","10,000","1","1,400","0.14","0.14","0.14","0.14","-","0.01","0.13","10","0.14","10","44.00",
="047291","智原富邦32購01","0","0","0","--","--","--","--"," ","0.00","7.65","10","7.80","10","339.50",
="047292","欣興富邦35購01","279,000","30","111,870","0.43","0.44","0.37","0.43","-","0.03","0.42","10","0.43","10","157.00",
="047293","玉晶光富邦31購02","0","0","0","--","--","--","--"," ","0.00","0.08","10","0.10","10","383.00",
="047294","華擎富邦33購01","120,000","8","146,300","1.26","1.26","1.19","1.25","+","0.08","1.27","10","1.28","10","191.50",
="047295","啟碁富邦2C購01","0","0","0","--","--","--","--"," ","0.00","3.43","10","3.48","10","128.00",
="047296","士電中信34購01","0","0","0","--","--","--","--"," ","0.00","0.03","30","0.04","10","0.00",
="047297","宏碁中信31購01","0","0","0","--","--","--","--"," ","0.00","0.16","10","0.17","10","0.00",
="047298","英業達中信31購02","134,000","5","257,690","1.89","1.99","1.89","1.99","+","0.14","1.96","10","1.97","10","0.00",
="047299","緯創中信2C購03","39,000","4","160,240","3.97","4.25","3.97","4.25","+","0.41","4.25","10","4.29","10","0.00",
="047300","穎崴中信32購01","0","0","0","--","--","--","--"," ","0.00","0.18","30","0.19","30","0.00",
="047301","洋基中信31購01","0","0","0","--","--","--","--"," ","0.00","0.98","30","1.08","10","0.00",
="047302","台光電康和2C購01","0","0","0","--","--","--","--"," ","0.00","9.65","10","--","0","413.50",
="047303","中興電永豐33購01","3,000","1","450","0.15","0.15","0.15","0.15"," ","0.00","0.13","200","0.14","124","100.00",
="047304","仁寶永豐31購02","12,000","6","2,080","0.15","0.20","0.15","0.20","+","0.06","0.19","200","0.20","199","29.45",
="047305","華邦電永豐2C購01","0","0","0","--","--","--","--"," ","0.00","0.03","499","0.04","10","26.05",
="047306","宏碁永豐31購01","1,235,000","8","594,280","0.46","0.52","0.46","0.52","+","0.10","0.50","200","0.52","200","35.65",
="047307","英業達永豐2C購01","0","0","0","--","--","--","--"," ","0.00","1.48","499","1.51","10","44.60",
="047308","技嘉永豐32購01","689,000","34","502,700","0.64","0.78","0.63","0.78","+","0.10","0.77","200","0.78","12","247.00",
="047309","全新永豐32購02","217,000","3","151,430","0.68","0.71","0.68","0.71","-","0.03","0.71","150","0.73","10","144.50",
="047310","八方永豐31購01","0","0","0","--","--","--","--"," ","0.00","0.20","499","0.21","139","170.50",
="047311","新光金永豐2C購01","0","0","0","--","--","--","--"," ","0.00","0.30","499","0.31","25","8.87",
="047312","緯創永豐32購01","232,000","19","396,050","1.68","1.74","1.65","1.73","+","0.17","1.71","499","1.74","10","96.20",
="047313","揚明光永豐2C購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.05","10","57.30",
="047314","采鈺永豐31購01","0","0","0","--","--","--","--"," ","0.00","0.16","99","0.17","50","205.00",
="047315","SGBR2X國泰32購01","0","0","0","--","--","--","--"," ","0.00","3.34","499","3.40","10","18.18",
="047316","中興電國泰32購01","0","0","0","--","--","--","--"," ","0.00","0.15","499","0.32","20","100.00",
="047317","裕隆國泰32購01","15,000","2","22,350","1.49","1.49","1.49","1.49","+","0.02","1.51","499","1.52","30","79.00",
="047318","聯發科國泰32購03","180,000","7","203,700","1.13","1.15","1.11","1.15","-","0.05","1.14","499","1.16","30","816.00",
="047319","長榮國泰35購01","0","0","0","--","--","--","--"," ","0.00","1.40","10","--","0","105.00",
="047320","新光金國泰32購01","463,000","29","322,400","0.68","0.72","0.68","0.70","X","0.00","0.70","200","0.71","30","8.87",
="047321","晶豪科國泰32購01","0","0","0","--","--","--","--"," ","0.00","0.50","499","--","0","92.80",
="047322","T50反1兆豐39購01","0","0","0","--","--","--","--"," ","0.00","0.34","10","0.35","10","4.91",
="047323","裕隆兆豐2C購01","0","0","0","--","--","--","--"," ","0.00","0.24","10","0.25","10","79.00",
="047324","金像電兆豐36購02","0","0","0","--","--","--","--"," ","0.00","3.72","10","3.73","10","201.50",
="047325","技嘉兆豐2C購01","0","0","0","--","--","--","--"," ","0.00","1.73","10","1.74","10","247.00",
="047326","技嘉兆豐32購01","10,000","1","11,400","1.14","1.14","1.14","1.14","+","0.12","1.31","20","1.32","10","247.00",
="047327","華航兆豐35購01","0","0","0","--","--","--","--"," ","0.00","0.20","10","0.21","10","19.40",
="047328","世紀鋼兆豐35購02","0","0","0","--","--","--","--"," ","0.00","3.62","10","3.63","10","172.00",
="047329","元美指凱基36購01","10,000","1","5,800","0.58","0.58","0.58","0.58","X","0.00","0.58","100","0.59","50","21.16",
="047330","聚陽凱基2C購01","0","0","0","--","--","--","--"," ","0.00","10.40","100","11.40","10","359.00",
="047331","士電凱基32購01","0","0","0","--","--","--","--"," ","0.00","0.02","100","0.05","50","100.50",
="047332","亞力凱基32購03","0","0","0","--","--","--","--"," ","0.00","0.22","100","0.32","50","52.90",
="047333","三陽凱基31購03","70,000","1","5,600","0.08","0.08","0.08","0.08","X","0.00","0.09","100","0.11","50","70.00",
="047334","三陽凱基32購01","0","0","0","--","--","--","--"," ","0.00","0.09","100","0.11","50","70.00",
="047335","光寶科凱基2C購04","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","109.00",
="047336","華通凱基2C購02","4,000","2","2,460","0.60","0.62","0.60","0.62","X","0.00","0.62","100","0.68","10","52.90",
="047337","宏碁凱基32購01","50,000","2","26,200","0.50","0.54","0.50","0.54","+","0.08","0.54","100","0.61","30","35.65",
="047338","致茂凱基31購01","0","0","0","--","--","--","--"," ","0.00","0.30","100","0.33","30","225.50",
="047339","金像電凱基31購03","0","0","0","--","--","--","--"," ","0.00","4.26","100","4.36","10","201.50",
="047340","技嘉凱基2C購04","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","247.00",
="047341","技嘉凱基31購02","48,000","4","62,610","1.17","1.32","1.17","1.31","-","0.03","1.35","100","1.45","10","247.00",
="047342","技嘉凱基32購02","0","0","0","--","--","--","--"," ","0.00","1.62","100","1.72","10","247.00",
="047343","晶華凱基31購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.03","100","196.00",
="047344","雲品凱基2C購03","0","0","0","--","--","--","--"," ","0.00","0.08","100","0.18","10","62.40",
="047345","雲品凱基32購01","50,000","3","6,300","0.12","0.15","0.12","0.15"," ","0.00","0.14","100","0.24","10","62.40",
="047346","神基凱基31購03","149,000","2","26,330","0.17","0.22","0.17","0.22","+","0.05","0.22","100","0.23","10","75.10",
="047347","奇鋐凱基31購04","0","0","0","--","--","--","--"," ","0.00","6.20","499","6.60","20","318.00",
="047348","華晶科凱基2C購01","490,000","1","19,600","0.04","0.04","0.04","0.04","X","0.00","0.05","100","0.08","50","33.75",
="047349","緯創凱基2C購11","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","96.20",
="047350","TPK凱基2C購02","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","50","32.40",
="047351","大眾控凱基31購01","4,000","1","2,280","0.57","0.57","0.57","0.57","X","0.00","0.59","100","0.69","10","69.90",
="047352","立積凱基31購01","0","0","0","--","--","--","--"," ","0.00","0.01","100","0.04","50","125.50",
="047353","虹堡凱基2C購02","0","0","0","--","--","--","--"," ","0.00","2.47","100","--","0","124.00",
="047354","啟碁凱基2C購05","0","0","0","--","--","--","--"," ","0.00","7.65","100","8.15","10","128.00",
="047355","迅得凱基2C購02","0","0","0","--","--","--","--"," ","0.00","0.06","100","0.16","10","106.50",
="047356","穎崴凱基31購03","0","0","0","--","--","--","--"," ","0.00","0.23","100","0.33","10","658.00",
="047357","愛普凱基32購01","204,000","3","209,220","1.05","1.05","0.93","0.96","-","0.10","0.99","100","1.02","30","368.50",
="047358","伊雲谷凱基31購01","1,000","1","130","0.13","0.13","0.13","0.13","X","0.00","0.04","100","0.08","50","108.50",
="047359","臺股指凱基2C購34","0","0","0","--","--","--","--"," ","0.00","0.12","100","0.13","50","0.00",
="047360","臺股指凱基2C購35","0","0","0","--","--","--","--"," ","0.00","0.09","100","0.10","50","0.00",
="047361","臺股指凱基2C購36","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","10","0.00",
="047362","臺股指凱基2C購37","0","0","0","--","--","--","--"," ","0.00","0.03","100","0.13","10","0.00",
="047363","臺股指凱基2C購38","0","0","0","--","--","--","--"," ","0.00","0.01","100","0.11","10","0.00",
="047364","臺股指凱基2C購39","0","0","0","--","--","--","--"," ","0.00","0.04","100","0.10","40","0.00",
="047365","臺股指凱基2C購40","0","0","0","--","--","--","--"," ","0.00","0.14","100","0.15","50","0.00",
="047366","臺股指凱基2C購41","0","0","0","--","--","--","--"," ","0.00","0.50","100","0.51","50","0.00",
="047367","臺股指凱基31購43","0","0","0","--","--","--","--"," ","0.00","0.16","100","0.17","50","0.00",
="047368","臺股指凱基31購44","0","0","0","--","--","--","--"," ","0.00","0.41","100","0.42","50","0.00",
="047369","臺股指凱基31購45","153,000","5","84,040","0.53","0.58","0.53","0.58","+","0.04","0.59","100","0.69","10","0.00",
="04736U","臺股指元大2C售07","0","0","0","--","--","--","--"," ","0.00","0.02","499","0.07","100","0.00",
="047370","士電富邦32購01","0","0","0","--","--","--","--"," ","0.00","0.03","10","0.05","10","100.50",
="047371","鴻海富邦34購01","20,000","2","7,000","0.35","0.35","0.35","0.35","-","0.12","0.33","10","0.36","10","98.30",
="047372","聯發科富邦33購03","0","0","0","--","--","--","--"," ","0.00","1.52","10","1.53","10","816.00",
="047373","長榮航富邦2C購03","0","0","0","--","--","--","--"," ","0.00","--","0","0.02","12","27.70",
="047374","元債2X統一2C購01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","7.48",
="047375","士電統一35購05","0","0","0","--","--","--","--"," ","0.00","0.08","10","0.10","10","100.50",
="047376","東元統一33購05","0","0","0","--","--","--","--"," ","0.00","0.26","10","0.27","10","48.95",
="047377","華新統一34購01","252,000","8","30,250","0.12","0.13","0.12","0.12"," ","0.00","0.11","15","0.12","9","35.05",
="047378","三陽統一34購03","0","0","0","--","--","--","--"," ","0.00","0.13","10","0.14","10","70.00",
="047379","光寶科統一33購01","0","0","0","--","--","--","--"," ","0.00","0.92","10","1.02","10","109.00",
="04737U","臺股指元大2C售08","2,678,000","17","212,150","0.07","0.08","0.07","0.08"," ","0.00","0.06","1,068","0.07","499","0.00",
="047380","鴻海統一36購03","1,632,000","30","521,180","0.33","0.34","0.30","0.32","-","0.04","0.31","119","0.32","10","98.30",
="047381","華邦電統一2C購05","0","0","0","--","--","--","--"," ","0.00","0.15","10","0.16","10","26.05",
="047382","技嘉統一35購01","333,000","28","201,260","0.57","0.62","0.56","0.62","+","0.04","0.61","10","0.62","10","247.00",
="047383","技嘉統一35購02","977,000","20","722,220","0.72","0.75","0.69","0.74","+","0.03","0.79","10","0.80","10","247.00",
="047384","宏達電統一2C購04","0","0","0","--","--","--","--"," ","0.00","0.01","10","0.02","10","45.70",
="047385","華航統一2C購06","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","19.40",
="047386","華航統一34購02","0","0","0","--","--","--","--"," ","0.00","0.21","10","0.22","10","19.40",
="047387","華航統一34購03","214,000","4","23,540","0.11","0.11","0.11","0.11","X","0.00","0.11","10","0.12","15","19.40",
="047388","長榮航統一2C購07","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","27.70",
="047389","長榮航統一2C購08","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","27.70",
="04738U","臺股指元大31售10","133,000","5","18,740","0.15","0.15","0.13","0.13","-","0.02","0.13","499","0.14","499","0.00",
="047390","長榮航統一32購03","30,000","1","2,700","0.09","0.09","0.09","0.09","X","0.00","0.09","68","0.10","68","27.70",
="047391","長榮航統一34購01","0","0","0","--","--","--","--"," ","0.00","0.16","10","0.17","10","27.70",
="047392","長榮航統一34購02","0","0","0","--","--","--","--"," ","0.00","0.09","68","0.10","68","27.70",
="047393","長榮航統一34購03","0","0","0","--","--","--","--"," ","0.00","0.11","10","0.12","10","27.70",
="047394","長榮航統一3C購01","1,000","1","440","0.44","0.44","0.44","0.44","+","0.01","0.43","10","0.44","10","27.70",
="047395","欣興統一32購06","403,000","14","49,890","0.13","0.14","0.11","0.13","-","0.03","0.13","10","0.14","10","157.00",
="047396","台勝科統一33購01","9,000","2","3,620","0.40","0.42","0.40","0.42","+","0.01","0.42","10","0.43","10","153.50",
="047397","台勝科統一34購02","0","0","0","--","--","--","--"," ","0.00","0.37","10","0.38","10","153.50",
="047398","乙盛統一36購01","0","0","0","--","--","--","--"," ","0.00","0.13","10","0.14","10","58.40",
="047399","滬深2X元大2C購06","200,000","1","20,000","0.10","0.10","0.10","0.10","X","0.00","0.10","250","0.11","250","12.46",
="04739U","臺股指元大31售11","2,858,000","51","504,410","0.17","0.20","0.16","0.16","-","0.01","0.15","585","0.16","469","0.00",
="047400","滬深2X元大2C購07","200,000","1","30,000","0.15","0.15","0.15","0.15","X","0.00","0.15","250","0.16","250","12.46",
="047401","SGBR2X元大2C購03","0","0","0","--","--","--","--"," ","0.00","1.93","499","--","0","18.18",
="047402","FB越南元大2C購01","0","0","0","--","--","--","--"," ","0.00","0.28","100","0.29","100","11.88",
="047403","士電元大31購06","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","10","100.50",
="047404","川湖元大31購04","0","0","0","--","--","--","--"," ","0.00","18.30","50","--","0","795.00",
="047405","華通元大31購01","5,000","1","8,850","1.77","1.77","1.77","1.77","X","0.00","1.75","450","1.85","10","52.90",
="047406","仁寶元大2C購03","0","0","0","--","--","--","--"," ","0.00","0.14","499","0.15","10","29.45",
="047407","宏碁元大2C購01","0","0","0","--","--","--","--"," ","0.00","0.81","499","0.83","10","35.65",
="047408","英業達元大31購01","6,000","2","13,240","2.22","2.22","2.18","2.18","+","0.11","2.29","350","2.31","10","44.60",
="047409","金像電元大31購02","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","201.50",
="047410","技嘉元大2C購06","0","0","0","--","--","--","--"," ","0.00","0.01","499","--","0","247.00",
="047411","技嘉元大2C購07","19,000","6","31,960","1.54","1.73","1.54","1.73","-","0.01","0.41","24","--","0","247.00",
="047412","技嘉元大31購07","139,000","16","291,630","1.95","2.15","1.95","2.15","+","0.18","0.10","100","--","0","247.00",
="047413","瑞昱元大2C購03","0","0","0","--","--","--","--"," ","0.00","1.54","450","1.57","10","395.50",
="047414","瑞昱元大31購01","29,000","4","41,690","1.38","1.50","1.38","1.49","-","0.06","1.49","499","1.51","10","395.50",
="047415","華航元大2C購04","0","0","0","--","--","--","--"," ","0.00","0.19","499","0.20","10","19.40",
="047416","華航元大31購03","0","0","0","--","--","--","--"," ","0.00","0.09","499","0.10","10","19.40",
="047417","華航元大34購01","100,000","1","8,000","0.08","0.08","0.08","0.08","+","0.01","0.07","499","0.08","10","19.40",
="047418","萬海元大2C購01","0","0","0","--","--","--","--"," ","0.00","0.03","499","0.13","10","44.60",
="047419","長榮航元大2C購06","0","0","0","--","--","--","--"," ","0.00","0.01","499","0.11","10","27.70",
="047420","長榮航元大31購08","0","0","0","--","--","--","--"," ","0.00","--","0","0.02","85","27.70",
="047421","長榮航元大34購01","577,000","13","34,740","0.08","0.08","0.06","0.06","-","0.02","0.05","570","0.06","10","27.70",
="047422","漢翔元大31購06","100,000","3","19,300","0.18","0.21","0.17","0.21","X","0.00","0.23","499","0.24","10","50.10",
="047423","王品元大2C購03","0","0","0","--","--","--","--"," ","0.00","0.01","499","0.11","10","236.00",
="047424","欣興元大2C購23","1,000","1","120","0.12","0.12","0.12","0.12","X","0.00","0.12","499","0.13","10","157.00",
="047425","欣興元大31購07","15,000","1","2,250","0.15","0.15","0.15","0.15","X","0.00","0.15","499","0.16","10","157.00",
="047426","欣興元大34購01","2,000","1","1,080","0.54","0.54","0.54","0.54","-","0.07","0.54","499","0.55","10","157.00",
="047427","緯創元大2C購26","101,000","11","438,440","4.18","4.60","4.18","4.56","+","0.25","4.76","200","4.78","10","96.20",
="047428","緯創元大31購16","44,000","7","103,380","2.32","2.53","2.30","2.37","X","0.00","2.58","350","2.68","10","96.20",
="047429","緯創元大34購02","29,000","2","77,090","2.46","2.69","2.46","2.69","+","0.19","2.76","300","2.86","10","96.20",
="047430","創意元大2C購16","0","0","0","--","--","--","--"," ","0.00","0.25","499","0.26","10","1,465.00",
="047431","創意元大31購08","0","0","0","--","--","--","--"," ","0.00","0.38","499","0.39","10","1,465.00",
="047432","創意元大34購01","151,000","9","103,690","0.65","0.69","0.65","0.69","+","0.03","0.68","499","0.69","5","1,465.00",
="047433","晶睿元大2C購02","30,000","1","300","0.01","0.01","0.01","0.01","X","0.00","0.01","499","0.11","10","134.50",
="047434","揚明光元大2C購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","10","57.30",
="047435","台郡元大2C購01","0","0","0","--","--","--","--"," ","0.00","0.07","499","0.65","10","86.20",
="047436","同欣電元大2C購04","76,000","3","8,200","0.12","0.12","0.10","0.10","-","0.09","0.10","25","0.11","10","149.50",
="047437","晶心科元大31購03","50,000","1","7,000","0.14","0.14","0.14","0.14","X","0.00","0.14","499","0.15","10","388.50",
="047438","美債2X元富31購02","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","7.42",
="047439","美債2X元富36購01","0","0","0","--","--","--","--"," ","0.00","0.04","25","0.10","10","7.42",
="047440","國巨元富33購01","0","0","0","--","--","--","--"," ","0.00","1.83","25","1.85","25","525.00",
="047441","台積電元富2C購05","0","0","0","--","--","--","--"," ","0.00","0.32","50","0.34","25","544.00",
="047442","英業達元富31購01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","44.60",
="047443","英業達元富31購02","5,000","3","11,420","2.28","2.30","2.26","2.26","+","0.01","0.08","10","--","0","44.60",
